STUDY_ID,LATITUDE,LONGITUDE,species_richness,total_abundance,mean_depth,n_samples,n_years,year_start,year_end,realm,biome,climate,AREA_SQ_KM,abs_latitude,dist_from_equator_km,hemisphere,tropical,temperate,polar,temp_proxy,temp_range_proxy,precip_proxy,log_area,sampling_intensity,depth_category,coastal_proxy,temp_squared,temp_x_precip,latitude_squared,productivity_proxy
245,51.00086,4.07829,12,324.0,-6.267057142857142,14,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.00086,5677.4157352,N,0,1,0,4.4995699999999985,15.300258,1241.5901697561214,2.9444389791664403,7.0,shallow,1,20.246130184899986,5586.62188012955,2601.0877207396,5.58662188012955
245,51.00433,3.80613,14,275.0,-6.267057142857142,9,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.00433,5677.8020156,N,0,1,0,4.4978349999999985,15.301299,1347.6591706968034,2.9444389791664403,4.5,shallow,1,20.230519687224987,6061.548586031055,2601.4416787489004,6.061548586031055
245,51.00456,3.80581,14,905.0,-6.267057142857142,15,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.00456,5677.827619199999,N,0,1,0,4.497720000000001,15.301367999999998,1281.6825342252046,2.9444389791664403,7.5,shallow,1,20.22948519840001,5764.649167835389,2601.4651407936,5.764649167835389
245,51.00815,3.74778,17,1572.0,-6.267057142857142,20,4,2007,2010,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.00815,5678.227258,N,0,1,0,4.495925,15.302444999999999,1148.9485037116763,2.9444389791664403,5.0,shallow,1,20.213341605624997,5165.586301549918,2601.8313664225,5.165586301549918
245,51.00833,3.74789,14,455.0,-6.267057142857142,14,3,2007,2009,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.00833,5678.2472956,N,0,1,0,4.495835,15.302499,1271.75012840825,2.9444389791664403,4.666666666666667,shallow,1,20.212532347224997,5717.5787385523045,2601.8497293889,5.717578738552304
245,51.02389,4.49687,13,163.0,-6.267057142857142,13,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.02389,5679.9794348,N,0,1,0,4.488054999999999,15.307167,1138.7533899171,2.9444389791664403,6.5,shallow,1,20.142637683024994,5110.78784538439,2603.4373507321,5.110787845384389
245,51.0239,4.49713,13,207.0,-6.267057142857142,13,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.0239,5679.9805479999995,N,0,1,0,4.488050000000001,15.30717,1322.4865301307275,2.9444389791664403,6.5,shallow,1,20.142592802500012,5935.385671553213,2603.43837121,5.935385671553213
245,51.03511,4.09901,12,291.0,-6.267057142857142,15,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.03511,5681.2284452,N,0,1,0,4.4824449999999985,15.310533,1229.4807589013747,2.9444389791664403,7.5,shallow,1,20.092313178024988,5511.07988033367,2604.5824527121003,5.5110798803336705
245,51.03605,4.09803,12,247.0,-6.267057142857142,12,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.03605,5681.333086,N,0,1,0,4.4819749999999985,15.310815,1215.9730136454739,2.9444389791664403,6.0,shallow,1,20.088099900624986,5449.960647833671,2604.6783996025,5.449960647833671
245,51.04372,4.08475,10,157.0,-6.267057142857142,14,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.04372,5682.1869104,N,0,1,0,4.47814,15.313115999999999,1166.2512455596059,2.9444389791664403,7.0,shallow,1,20.053737859599998,5222.636352790293,2605.4613514384,5.2226363527902935
245,51.04389,4.08461,11,102.0,-6.267057142857142,14,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.04389,5682.205834799999,N,0,1,0,4.478055000000001,15.313166999999998,1356.595783867403,2.9444389791664403,7.0,shallow,1,20.05297658302501,6074.910532926345,2605.4787063320996,6.074910532926345
245,51.14929,5.01192,24,3016.0,-6.267057142857142,15,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.14929,5693.9389628,N,0,1,0,4.425355,15.344787,1217.3077017931198,2.9444389791664403,7.5,shallow,1,19.583766876025,5387.018724668691,2616.2498675041,5.387018724668691
245,51.16407,5.02836,25,4047.0,-6.267057142857142,15,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.16407,5695.5842723999995,N,0,1,0,4.417964999999999,15.349221,1189.7061677836894,2.9444389791664403,7.5,shallow,1,19.51841474122499,5256.080209552466,2617.7620589649005,5.256080209552466
245,51.19181,4.33065,21,1468.0,-6.267057142857142,14,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.19181,5698.672289199999,N,0,1,0,4.404095000000002,15.357542999999998,1196.9094949511773,2.9444389791664403,7.0,shallow,1,19.396052769025015,5271.303122167007,2620.6014110761,5.271303122167007
245,51.19298,4.33201,18,906.0,-6.267057142857142,11,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.19298,5698.802533599999,N,0,1,0,4.403510000000001,15.357893999999998,1285.336218555335,2.9444389791664403,5.5,shallow,1,19.390900320100005,5659.990891770604,2620.7212012804,5.6599908917706045
245,51.1942,4.75264,15,215.0,-6.267057142857142,15,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.1942,5698.938344,N,0,1,0,4.402899999999999,15.35826,1268.6314064364078,2.9444389791664403,7.5,shallow,1,19.385528409999992,5585.657219398859,2620.84611364,5.5856572193988585
245,51.19429,4.75241,15,299.0,-6.267057142857142,13,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.19429,5698.9483628,N,0,1,0,4.402854999999999,15.358287,1273.3589111595988,2.9444389791664403,6.5,shallow,1,19.38513215102499,5606.414648793594,2620.8553286041,5.606414648793594
245,51.29697,4.2854,22,1005.0,-6.267057142857142,15,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.29697,5710.3787004,N,0,1,0,4.351514999999999,15.389091,1273.6275503007882,2.9444389791664403,7.5,shallow,1,18.93568279522499,5542.2093895471335,2631.3791311809,5.542209389547134
245,51.29771,4.28358,12,604.0,-6.267057142857142,11,2,2007,2008,Marine,Temperate shelf and seas ecoregions,Temperate,18.0,51.29771,5710.4610772,N,0,1,0,4.351144999999999,15.389313,1444.699110087046,2.9444389791664403,5.5,shallow,1,18.93246281102499,6286.095309359698,2631.4550512441,6.286095309359698
246,25.202778,121.6625,268,706733.0,-6.267057142857142,170,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,19.0,25.202778,2805.57324696,N,0,1,0,17.398611000000002,7.560833399999999,1581.3168283615385,2.995732273553991,11.333333333333334,shallow,1,302.7116647293211,27512.716364416177,635.180018917284,27.51271636441618
246,25.285833,121.586111,254,576974.0,-6.267057142857142,169,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,19.0,25.285833,2814.81892956,N,0,1,0,17.3570835,7.5857499,1569.4882320928461,2.995732273553991,11.266666666666667,shallow,1,301.2683476259723,27241.73829670291,639.373350503889,27.241738296702913
271,34.043747,-119.71442,31,1716.0,-6.267057142857142,11,11,2004,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.043747,3789.7499160400002,N,0,1,0,12.978126499999998,10.2131241,1407.9665221752123,3.9889840465642745,1.0,shallow,1,168.4317674500022,18272.76763255496,1158.9767098000093,18.27276763255496
271,34.0444,-119.715133,28,850.0,-6.267057142857142,12,11,2004,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.0444,3789.822608,N,0,1,0,12.977799999999998,10.213320000000001,1550.9319422575495,3.9889840465642745,1.0909090909090908,shallow,1,168.42329283999996,20127.684560230024,1159.0211713600002,20.127684560230023
271,34.058599,-119.757718,29,971.0,-6.267057142857142,11,11,2004,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.058599,3791.4032406799997,N,0,1,0,12.9707005,10.2175797,1602.018244272089,3.9889840465642745,1.0,shallow,1,168.23907146070025,20779.298841989108,1159.988165842801,20.779298841989107
271,34.05865,-119.75763,31,965.0,-6.267057142857142,11,11,2004,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.05865,3791.4089179999996,N,0,1,0,12.970675,10.217595,1477.7255042345125,3.9889840465642745,1.0,shallow,1,168.238409955625,19167.097254636985,1159.9916398225,19.167097254636985
271,34.391117,-119.544133,14,83.0,-6.267057142857142,15,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.391117,3828.41914444,N,0,1,0,12.8044415,10.3173351,1400.1175973037473,3.9889840465642745,1.0,shallow,1,163.95372212692223,17927.72386779639,1182.748928507689,17.92772386779639
271,34.391233,-119.541833,19,175.0,-6.267057142857142,16,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.391233,3828.4320575599995,N,0,1,0,12.8043835,10.3173699,1401.6833834308761,3.9889840465642745,1.0666666666666667,shallow,1,163.95223681507224,17947.691587026482,1182.756907260289,17.947691587026483
271,34.3914,-119.539533,19,128.0,-6.267057142857142,14,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.3914,3828.4506479999995,N,0,1,0,12.804300000000001,10.317419999999998,1549.18827878247,3.9889840465642745,0.9333333333333333,shallow,1,163.95009849000004,19836.271478014383,1182.76839396,19.836271478014382
271,34.391517,-119.544,25,196.0,-6.267057142857142,15,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.391517,3828.4636724399998,N,0,1,0,12.8042415,10.3174551,1558.4526621203443,3.9889840465642745,1.0,shallow,1,163.94860039032224,19954.80425210679,1182.776441561289,19.95480425210679
271,34.391717,-119.54165,22,103.0,-6.267057142857142,14,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.391717,3828.48593644,N,0,1,0,12.8041415,10.3175151,1538.4396718305195,3.9889840465642745,0.9333333333333333,shallow,1,163.94603955202226,19698.399247331537,1182.790198208089,19.698399247331537
271,34.391817,-119.539317,18,99.0,-6.267057142857142,15,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.391817,3828.49706844,N,0,1,0,12.804091499999998,10.3175451,1417.5717742711304,3.9889840465642745,1.0,shallow,1,163.9447591403722,18150.718705584895,1182.7970765614891,18.150718705584897
271,34.392417,-119.5438,22,332.0,-6.267057142857142,17,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.392417,3828.56386044,N,0,1,0,12.803791499999999,10.3177251,1507.3298773066722,3.9889840465642745,1.1333333333333333,shallow,1,163.93707677547224,19299.53747075521,1182.8383471018892,19.29953747075521
271,34.392767,-119.540367,22,237.0,-6.267057142857142,14,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.392767,3828.6028224399997,N,0,1,0,12.8036165,10.3178301,1495.7770759140728,3.9889840465642745,1.0,shallow,1,163.93259547907226,19151.356049495174,1182.862421916289,19.151356049495174
271,34.39415,-119.729367,30,342.0,-6.267057142857142,16,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.39415,3828.756778,N,0,1,0,12.802924999999998,10.318245000000001,1505.9566096729013,3.9889840465642745,1.1428571428571428,shallow,1,163.91488855562497,19280.649526896428,1182.9575542225002,19.28064952689643
271,34.394333,-119.73,38,3633.0,-6.267057142857142,147,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.394333,3828.77714956,N,0,1,0,12.802833499999998,10.318299900000001,1571.227882794819,3.9889840465642745,10.5,shallow,1,163.9125456287222,20116.16897397958,1182.9701425148892,20.11616897397958
271,34.399717,-119.744817,14,142.0,-6.267057142857142,22,4,2003,2006,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.399717,3829.37649644,N,0,1,0,12.800141499999999,10.319915100000001,1506.3637998774684,3.9889840465642745,5.5,shallow,1,163.84362242002223,19281.669788909276,1183.3405296800893,19.281669788909277
271,34.400117,-119.744383,44,2872.0,-6.267057142857142,124,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.400117,3829.42102444,N,0,1,0,12.7999415,10.3200351,1551.8896013071894,3.9889840465642745,8.857142857142858,shallow,1,163.83850240342224,19864.096111190345,1183.3680496136892,19.864096111190346
271,34.40035,-119.744583,44,2872.0,-6.267057142857142,124,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.40035,3829.446962,N,0,1,0,12.799824999999998,10.320105,1490.752656948889,3.9889840465642745,8.857142857142858,shallow,1,163.83552003062496,19081.37312723081,1183.3840801225,19.081373127230812
271,34.400433,-119.7448,21,173.0,-6.267057142857142,30,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.400433,3829.4562015599995,N,0,1,0,12.7997835,10.3201299,1512.9054448689983,3.9889840465642745,2.142857142857143,shallow,1,163.83445764687227,19364.862150294364,1183.389790587489,19.364862150294364
271,34.400467,-119.744383,21,173.0,-6.267057142857142,30,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.400467,3829.4599864399997,N,0,1,0,12.7997665,10.3201401,1547.1218175838542,3.9889840465642745,2.142857142857143,shallow,1,163.83402245452226,19802.79801212893,1183.392129818089,19.802798012128928
271,34.402733,-119.857233,26,224.0,-6.267057142857142,14,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.402733,3829.7122375599997,N,0,1,0,12.798633500000001,10.320819899999998,1338.2434230144336,3.9889840465642745,1.0,shallow,1,163.80501946732227,17127.687104947203,1183.548037869289,17.127687104947203
271,34.402833,-119.857867,20,233.0,-6.267057142857142,14,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.402833,3829.72336956,N,0,1,0,12.7985835,10.3208499,1451.9903833642697,3.9889840465642745,1.0,shallow,1,163.80373960647225,18583.420162684615,1183.5549184258891,18.583420162684614
271,34.41365,-119.8218,20,210.0,-6.267057142857142,14,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.41365,3830.9275179999995,N,0,1,0,12.793175000000002,10.324094999999998,1436.7579845707205,3.9889840465642745,1.0,shallow,1,163.66532658062505,18380.69632926053,1184.2993063225,18.38069632926053
271,34.413783,-119.8224,24,139.0,-6.267057142857142,13,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.413783,3830.94232356,N,0,1,0,12.793108499999999,10.3241349,1419.9054701756659,3.9889840465642745,0.9285714285714286,shallow,1,163.6636250927722,18165.004739700806,1184.308460371089,18.165004739700805
271,34.421633,-119.951517,32,989.0,-6.267057142857142,19,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.421633,3831.8161855599997,N,0,1,0,12.7891835,10.3264899,1456.1612798773317,3.9889840465642745,1.2666666666666666,shallow,1,163.56321459667225,18623.113813946053,1184.848818386689,18.623113813946052
271,34.421817,-119.951867,32,874.0,-6.267057142857142,20,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.421817,3831.8366684399994,N,0,1,0,12.789091500000001,10.326545099999999,1633.1668761234396,3.9889840465642745,1.3333333333333333,shallow,1,163.56086139537229,20886.720613511836,1184.8614855814888,20.886720613511837
271,34.421883,-119.951283,30,1253.0,-6.267057142857142,18,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.421883,3831.84401556,N,0,1,0,12.7890585,10.3265649,1397.0886434306756,3.9889840465642745,1.2,shallow,1,163.56001731642223,17867.44839052055,1184.8660292656891,17.86744839052055
271,34.42195,-119.950633,34,1150.0,-6.267057142857142,15,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.42195,3831.851474,N,0,1,0,12.789024999999999,10.326585,1580.498585459148,3.9889840465642745,1.0,shallow,1,163.55916045062497,20213.03592190168,1184.8706418025001,20.213035921901678
271,34.4223,-119.9519,24,317.0,-6.267057142857142,17,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.4223,3831.8904359999997,N,0,1,0,12.78885,10.32669,1315.3785228384195,3.9889840465642745,1.1333333333333333,shallow,1,163.5546843225,16822.178621802123,1184.89473729,16.822178621802124
271,34.422333,-119.952933,25,852.0,-6.267057142857142,17,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.422333,3831.89410956,N,0,1,0,12.788833499999999,10.3266999,1450.1765020014223,3.9889840465642745,1.1333333333333333,shallow,1,163.55426229072222,18546.065829708605,1184.8970091628892,18.546065829708606
271,34.422433,-119.9517,23,720.0,-6.267057142857142,17,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.422433,3831.9052415599995,N,0,1,0,12.788783500000001,10.326729899999998,1499.9388115105005,3.9889840465642745,1.1333333333333333,shallow,1,163.55298340987227,19182.3927236551,1184.9038936394888,19.1823927236551
271,34.422467,-119.952317,27,731.0,-6.267057142857142,16,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.422467,3831.9090264399997,N,0,1,0,12.788766500000001,10.326740099999999,1542.285228135928,3.9889840465642745,1.0666666666666667,shallow,1,163.55254859152228,19723.925659029617,1184.906234366089,19.723925659029618
271,34.45815,-120.33355,22,179.0,-6.267057142857142,17,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.45815,3835.8812580000003,N,0,1,0,12.770924999999998,10.337445,1554.2504079792857,3.9889840465642745,1.1333333333333333,shallow,1,163.09652535562495,19849.215391522855,1187.3641014225002,19.849215391522854
271,34.458483,-120.333483,26,151.0,-6.267057142857142,16,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.458483,3835.91832756,N,0,1,0,12.7707585,10.3375449,1562.4574785199925,3.9889840465642745,1.0666666666666667,shallow,1,163.09227266532224,19953.767124697762,1187.387050661289,19.953767124697762
271,34.458883,-120.333433,22,159.0,-6.267057142857142,17,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.458883,3835.9628555599998,N,0,1,0,12.7705585,10.3376649,1448.2442477751563,3.9889840465642745,1.1333333333333333,shallow,1,163.08716440192225,18494.88788850113,1187.414617607689,18.49488788850113
271,34.46685,-120.11735,30,537.0,-6.267057142857142,15,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.46685,3836.849742,N,0,1,0,12.766575,10.340055,1436.7620707335432,3.9889840465642745,1.0714285714285714,shallow,1,162.985437230625,18342.530733175085,1187.9637489225001,18.342530733175085
271,34.467467,-120.117183,34,517.0,-6.267057142857142,15,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.467467,3836.9184264399996,N,0,1,0,12.7662665,10.340240099999999,1568.7855831257152,3.9889840465642745,1.0714285714285714,shallow,1,162.97756034902227,20027.534835540784,1188.006281396089,20.027534835540784
271,34.46755,-120.12085,34,388.0,-6.267057142857142,14,13,2002,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.46755,3836.927666,N,0,1,0,12.766224999999999,10.340265,1463.8563175118386,3.9889840465642745,1.0769230769230769,shallow,1,162.97650075062495,18687.91911702757,1188.0120030025003,18.68791911702757
271,34.467933,-120.119283,26,425.0,-6.267057142857142,15,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.467933,3836.97030156,N,0,1,0,12.766033499999999,10.3403799,1355.4123726662078,3.9889840465642745,1.0714285714285714,shallow,1,162.97161132312223,17303.23975577129,1188.0384052924892,17.30323975577129
271,34.468733,-120.120783,31,445.0,-6.267057142857142,16,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.468733,3837.0593575599996,N,0,1,0,12.7656335,10.3406199,1369.6402835996519,3.9889840465642745,1.1428571428571428,shallow,1,162.96139865632225,17484.325887269217,1188.093554625289,17.484325887269218
271,34.468783,-120.121417,39,1256.5,-6.267057142857142,116,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.468783,3837.06492356,N,0,1,0,12.765608499999999,10.3406349,1391.023026399839,3.9889840465642745,8.285714285714286,shallow,1,162.96076037527223,17757.255369505507,1188.0970015010892,17.757255369505508
271,34.471767,-120.14085,31,649.0,-6.267057142857142,17,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.471767,3837.39710244,N,0,1,0,12.7641165,10.3415301,1532.6395694053765,3.9889840465642745,1.2142857142857142,shallow,1,162.92267002557224,19562.79001640006,1188.302720102289,19.56279001640006
271,34.471867,-120.144383,22,402.0,-6.267057142857142,12,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.471867,3837.4082344400003,N,0,1,0,12.764066499999998,10.3415601,1497.1645686070565,3.9889840465642745,0.8571428571428571,shallow,1,162.92139361642222,19109.90811514428,1188.3096144656893,19.10990811514428
272,34.044434,-119.71513,26,9281.0,-6.267057142857142,23,11,2004,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.044434,3789.82639288,N,0,1,0,12.977782999999999,10.2133302,1558.3820254067768,3.9889840465642745,2.090909090909091,shallow,1,168.42285159508896,20224.343756829636,1159.0234863803562,20.224343756829636
272,34.05865,-119.75763,28,5358.0,-6.267057142857142,22,11,2004,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.05865,3791.4089179999996,N,0,1,0,12.970675,10.217595,1446.3949853663464,3.9889840465642745,2.0,shallow,1,168.238409955625,18760.719276816635,1159.9916398225,18.760719276816634
272,34.391632,-119.541693,30,55338.0,-6.267057142857142,120,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.391632,3828.47647424,N,0,1,0,12.804184,10.3174896,1499.9794891076715,3.9889840465642745,8.0,shallow,1,163.94712790585598,19206.01337476062,1182.784351623424,19.20601337476062
272,34.394071,-119.72957,22,6895.0,-6.267057142857142,28,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.394071,3828.7479837199994,N,0,1,0,12.802964500000002,10.3182213,1546.6479743967336,3.9889840465642745,2.0,shallow,1,163.9158999882603,19801.679110198293,1182.9521199530407,19.801679110198293
272,34.400275,-119.744592,9,3102.0,-6.267057142857142,28,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.400275,3829.438613,N,0,1,0,12.7998625,10.3200825,1453.0612210279762,3.9889840465642745,2.0,shallow,1,163.83648001890623,18598.983833240203,1183.378920075625,18.598983833240204
272,34.402783,-119.85755,25,24759.0,-6.267057142857142,48,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.402783,3829.7178035599995,N,0,1,0,12.7986085,10.3208349,1529.635778755741,3.9889840465642745,3.4285714285714284,shallow,1,163.80437953627225,19577.209479887348,1183.551478145089,19.577209479887347
272,34.413717,-119.9221,25,9588.0,-6.267057142857142,28,14,2001,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.413717,3830.9349764399994,N,0,1,0,12.7931415,10.324115099999998,1417.6016508933349,3.9889840465642745,2.0,shallow,1,163.66446943902227,18135.578510512034,1184.3039177560888,18.135578510512033
272,34.422122,-119.95154,33,23655.8,-6.267057142857142,120,15,2000,2014,Marine,Temperate shelf and seas ecoregions,Temperate,53.0,34.422122,3831.87062104,N,0,1,0,12.788939,10.3266366,1447.3627853434928,3.9889840465642745,8.0,shallow,1,163.55696074572097,18510.234372628023,1184.882482982884,18.510234372628023
